time,open,high,low,close
2026-07-05 21:30:00+00:00,62922.0,63045.99,62894.71,63024.0
2026-07-05 21:45:00+00:00,63023.99,63220.0,62948.0,63092.01
2026-07-05 22:00:00+00:00,63092.0,63220.0,63005.04,63220.0
2026-07-05 22:15:00+00:00,63219.99,63742.83,63190.0,63717.99
2026-07-05 22:30:00+00:00,63718.0,63964.48,63542.19,63559.19
2026-07-05 22:45:00+00:00,63559.2,63744.0,63559.19,63736.0
2026-07-05 23:00:00+00:00,63735.99,63989.54,63715.8,63978.0
2026-07-05 23:15:00+00:00,63978.0,63999.0,63679.64,63680.01
2026-07-05 23:30:00+00:00,63680.01,63739.71,63626.0,63703.49
2026-07-05 23:45:00+00:00,63703.48,63703.48,63577.36,63650.0
2026-07-06 00:00:00+00:00,63650.01,63713.47,63480.01,63594.0
2026-07-06 00:15:00+00:00,63594.0,63711.99,63415.04,63418.0
2026-07-06 00:30:00+00:00,63418.01,63653.44,63350.0,63604.0
2026-07-06 00:45:00+00:00,63604.0,63772.52,63604.0,63761.99
2026-07-06 01:00:00+00:00,63761.98,63854.0,63692.07,63806.0
2026-07-06 01:15:00+00:00,63805.99,63844.0,63606.0,63742.01
2026-07-06 01:30:00+00:00,63742.01,63920.0,63696.06,63724.38
2026-07-06 01:45:00+00:00,63724.38,63724.38,63550.0,63576.0
2026-07-06 02:00:00+00:00,63576.0,63669.45,63415.0,63455.72
2026-07-06 02:15:00+00:00,63455.72,63661.54,63444.0,63522.01
2026-07-06 02:30:00+00:00,63522.01,63630.0,63388.32,63391.99
2026-07-06 02:45:00+00:00,63392.0,63484.96,63373.13,63460.01
2026-07-06 03:00:00+00:00,63460.01,63495.14,63400.0,63414.64
2026-07-06 03:15:00+00:00,63414.63,63427.24,63203.0,63223.14
2026-07-06 03:30:00+00:00,63223.15,63321.6,63136.01,63207.08
2026-07-06 03:45:00+00:00,63207.07,63294.0,63190.0,63294.0
2026-07-06 04:00:00+00:00,63294.0,63386.84,63236.97,63345.01
2026-07-06 04:15:00+00:00,63345.0,63361.13,63187.98,63235.99
2026-07-06 04:30:00+00:00,63236.0,63402.77,63199.3,63314.0
2026-07-06 04:45:00+00:00,63314.0,63353.7,63232.79,63267.99
2026-07-06 05:00:00+00:00,63267.99,63268.0,63166.0,63208.78
2026-07-06 05:15:00+00:00,63208.77,63237.23,62996.14,63016.01
2026-07-06 05:30:00+00:00,63016.01,63156.21,62950.0,63100.0
2026-07-06 05:45:00+00:00,63100.0,63164.0,63082.92,63114.0
2026-07-06 06:00:00+00:00,63113.99,63146.0,63044.8,63121.27
2026-07-06 06:15:00+00:00,63121.27,63152.7,62999.85,63033.99
2026-07-06 06:30:00+00:00,63034.0,63072.0,62972.0,63072.0
2026-07-06 06:45:00+00:00,63072.0,63085.73,62975.98,62976.0
2026-07-06 07:00:00+00:00,62976.0,62985.89,62890.0,62960.0
2026-07-06 07:15:00+00:00,62960.0,63030.0,62952.0,62971.99
2026-07-06 07:30:00+00:00,62971.99,63115.91,62920.7,63103.42
2026-07-06 07:45:00+00:00,63103.41,63120.0,63068.0,63089.42
2026-07-06 08:00:00+00:00,63089.42,63244.0,63011.77,63060.0
2026-07-06 08:15:00+00:00,63060.0,63092.0,62988.0,63070.0
2026-07-06 08:30:00+00:00,63070.0,63070.0,62800.13,62911.15
2026-07-06 08:45:00+00:00,62911.15,62944.92,62885.3,62904.01
2026-07-06 09:00:00+00:00,62904.01,62914.0,62844.93,62864.55
2026-07-06 09:15:00+00:00,62864.55,62880.58,62742.0,62752.0
2026-07-06 09:30:00+00:00,62752.0,62764.0,62630.85,62688.01
2026-07-06 09:45:00+00:00,62688.0,62698.19,62632.01,62664.77
2026-07-06 10:00:00+00:00,62664.77,62844.0,62664.76,62840.01
2026-07-06 10:15:00+00:00,62840.01,62883.54,62836.75,62882.01
2026-07-06 10:30:00+00:00,62882.01,63030.0,62871.45,62921.68
2026-07-06 10:45:00+00:00,62921.67,62925.08,62806.78,62822.06
2026-07-06 11:00:00+00:00,62822.07,62885.15,62800.0,62807.68
2026-07-06 11:15:00+00:00,62807.69,62923.06,62783.46,62881.97
2026-07-06 11:30:00+00:00,62881.97,62998.3,62872.2,62968.01
2026-07-06 11:45:00+00:00,62968.0,63000.0,62483.83,62483.84
2026-07-06 12:00:00+00:00,62483.84,62487.98,61798.58,61985.63
2026-07-06 12:15:00+00:00,61985.64,62144.26,61906.9,62080.44
2026-07-06 12:30:00+00:00,62080.43,62184.0,61770.0,61803.77
2026-07-06 12:45:00+00:00,61803.76,61891.3,61668.2,61754.01
2026-07-06 13:00:00+00:00,61754.01,61819.12,61589.0,61640.02
2026-07-06 13:15:00+00:00,61640.01,61704.0,61428.57,61456.0
2026-07-06 13:30:00+00:00,61456.0,61645.86,61306.84,61645.86
2026-07-06 13:45:00+00:00,61645.85,62034.0,61618.25,61768.21
2026-07-06 14:00:00+00:00,61768.2,61989.0,61744.0,61931.57
2026-07-06 14:15:00+00:00,61931.56,62411.41,61712.54,62080.0
2026-07-06 14:30:00+00:00,62080.0,62213.46,61951.06,62048.0
2026-07-06 14:45:00+00:00,62048.0,62080.01,61888.0,62052.0
2026-07-06 15:00:00+00:00,62052.0,62580.62,62052.0,62484.01
2026-07-06 15:15:00+00:00,62484.0,62558.44,62304.61,62464.0
2026-07-06 15:30:00+00:00,62464.0,62947.35,62274.0,62912.31
2026-07-06 15:45:00+00:00,62912.31,63550.0,62805.68,63545.98
2026-07-06 16:00:00+00:00,63545.98,63863.0,63386.01,63749.23
2026-07-06 16:15:00+00:00,63749.22,63794.01,63404.43,63464.36
2026-07-06 16:30:00+00:00,63464.37,63804.62,63462.0,63740.0
2026-07-06 16:45:00+00:00,63739.99,63787.4,63665.64,63732.0
2026-07-06 17:00:00+00:00,63732.0,63935.01,63674.0,63852.23
2026-07-06 17:15:00+00:00,63852.23,63976.16,63824.32,63889.86
2026-07-06 17:30:00+00:00,63889.86,63944.0,63664.46,63708.0
2026-07-06 17:45:00+00:00,63708.0,63758.77,63570.16,63587.38
2026-07-06 18:00:00+00:00,63587.38,63751.91,63560.0,63695.88
2026-07-06 18:15:00+00:00,63695.87,63886.0,63614.25,63755.98
2026-07-06 18:30:00+00:00,63755.99,63850.0,63698.0,63801.35
2026-07-06 18:45:00+00:00,63801.34,63818.0,63690.77,63696.4
2026-07-06 19:00:00+00:00,63696.4,63767.44,63652.42,63748.01
2026-07-06 19:15:00+00:00,63748.0,63887.93,63738.0,63841.45
2026-07-06 19:30:00+00:00,63841.45,63852.63,63764.0,63842.0
2026-07-06 19:45:00+00:00,63842.0,63871.94,63708.03,63738.52
2026-07-06 20:00:00+00:00,63738.52,63749.52,63589.41,63602.06
2026-07-06 20:15:00+00:00,63602.07,63762.24,63602.07,63758.4
2026-07-06 20:30:00+00:00,63758.41,63886.39,63754.08,63832.0
2026-07-06 20:45:00+00:00,63831.99,63892.65,63777.15,63828.0
2026-07-06 21:00:00+00:00,63828.0,64700.0,63810.0,64305.91
2026-07-06 21:15:00+00:00,64305.91,64376.0,64198.07,64224.48
2026-07-06 21:30:00+00:00,64224.49,64312.68,64154.6,64223.41
2026-07-06 21:45:00+00:00,64223.41,64534.89,64170.3,64489.98
2026-07-06 22:00:00+00:00,64489.97,64500.0,64292.09,64365.99
2026-07-06 22:15:00+00:00,64365.99,64480.0,64200.01,64220.0
2026-07-06 22:30:00+00:00,64220.0,64229.76,64174.96,64205.96
2026-07-06 22:45:00+00:00,64205.97,64294.41,64151.01,64244.0
2026-07-06 23:00:00+00:00,64244.0,64340.76,64224.94,64269.53
2026-07-06 23:15:00+00:00,64269.53,64290.66,64090.01,64096.0
2026-07-06 23:30:00+00:00,64095.99,64178.0,64062.01,64067.99
2026-07-06 23:45:00+00:00,64067.99,64124.0,64017.78,64042.02
2026-07-07 00:00:00+00:00,64042.93,64099.0,64018.64,64024.99
2026-07-07 00:15:00+00:00,64024.99,64314.0,63997.5,64250.0
2026-07-07 00:30:00+00:00,64250.0,64257.77,64016.13,64081.98
2026-07-07 00:45:00+00:00,64081.99,64270.0,64081.98,64203.99
2026-07-07 01:00:00+00:00,64203.99,64204.0,63872.08,63972.0
2026-07-07 01:15:00+00:00,63972.01,64048.0,63918.39,63942.0
2026-07-07 01:30:00+00:00,63941.99,63974.0,63767.04,63946.0
2026-07-07 01:45:00+00:00,63945.99,64012.0,63824.0,63840.0
2026-07-07 02:00:00+00:00,63840.0,63908.0,63790.91,63828.0
2026-07-07 02:15:00+00:00,63828.0,63874.0,63561.93,63570.01
2026-07-07 02:30:00+00:00,63570.01,63600.0,63435.71,63596.82
2026-07-07 02:45:00+00:00,63596.82,63619.11,63288.01,63322.01
2026-07-07 03:00:00+00:00,63322.01,63414.0,63270.07,63330.86
2026-07-07 03:15:00+00:00,63330.86,63372.0,63237.43,63292.2
2026-07-07 03:30:00+00:00,63292.2,63352.0,63176.13,63208.84
2026-07-07 03:45:00+00:00,63208.84,63208.84,63150.0,63191.01
2026-07-07 04:00:00+00:00,63191.01,63270.06,63146.8,63198.01
2026-07-07 04:15:00+00:00,63198.02,63281.99,63167.99,63265.17
2026-07-07 04:30:00+00:00,63265.16,63288.33,63154.19,63154.19
2026-07-07 04:45:00+00:00,63154.19,63170.3,63064.0,63100.01
2026-07-07 05:00:00+00:00,63100.0,63118.0,62800.0,62819.99
2026-07-07 05:15:00+00:00,62820.0,63000.0,62814.01,62939.47
2026-07-07 05:30:00+00:00,62939.47,63195.99,62939.47,63168.03
2026-07-07 05:45:00+00:00,63168.03,63278.99,63124.2,63128.01
2026-07-07 06:00:00+00:00,63128.0,63230.0,62984.42,63039.99
2026-07-07 06:15:00+00:00,63040.0,63178.0,63040.0,63168.0
2026-07-07 06:30:00+00:00,63168.0,63293.35,63137.69,63263.99
2026-07-07 06:45:00+00:00,63263.99,63400.0,63242.0,63340.0
2026-07-07 07:00:00+00:00,63340.01,63445.7,63308.62,63396.01
2026-07-07 07:15:00+00:00,63396.0,63398.93,63231.16,63248.02
2026-07-07 07:30:00+00:00,63248.01,63278.0,63085.85,63151.77
2026-07-07 07:45:00+00:00,63151.78,63190.32,63072.1,63083.18
2026-07-07 08:00:00+00:00,63083.19,63184.0,63038.0,63122.01
2026-07-07 08:15:00+00:00,63122.0,63165.47,63060.96,63084.0
2026-07-07 08:30:00+00:00,63083.99,63117.05,62984.58,63102.0
2026-07-07 08:45:00+00:00,63102.0,63145.07,63029.2,63104.0
2026-07-07 09:00:00+00:00,63104.0,63258.25,63063.28,63250.69
2026-07-07 09:15:00+00:00,63250.68,63251.5,63168.3,63168.31
2026-07-07 09:30:00+00:00,63168.31,63300.0,63151.14,63294.23
2026-07-07 09:45:00+00:00,63294.23,63348.73,63234.7,63256.0
2026-07-07 10:00:00+00:00,63256.01,63461.63,63253.99,63364.01
2026-07-07 10:15:00+00:00,63364.0,63467.15,63309.28,63309.29
2026-07-07 10:30:00+00:00,63309.29,63310.0,63228.17,63280.0
2026-07-07 10:45:00+00:00,63280.0,63284.0,63238.76,63284.0
2026-07-07 11:00:00+00:00,63284.0,63284.0,63116.02,63156.71
2026-07-07 11:15:00+00:00,63156.71,63234.0,63126.0,63178.77
2026-07-07 11:30:00+00:00,63178.77,63265.95,63129.05,63262.36
2026-07-07 11:45:00+00:00,63262.35,63452.0,63262.35,63406.0
2026-07-07 12:00:00+00:00,63405.99,63872.0,63396.58,63814.0
2026-07-07 12:15:00+00:00,63813.99,63814.0,63644.0,63702.99
2026-07-07 12:30:00+00:00,63703.0,63707.22,63494.44,63612.01
2026-07-07 12:45:00+00:00,63612.0,63612.01,63454.47,63481.39
2026-07-07 13:00:00+00:00,63481.39,63482.5,63272.72,63337.45
2026-07-07 13:15:00+00:00,63337.45,63366.0,63084.17,63111.97
2026-07-07 13:30:00+00:00,63111.98,63251.5,63000.0,63171.75
2026-07-07 13:45:00+00:00,63171.75,63410.54,63010.01,63056.0
2026-07-07 14:00:00+00:00,63056.0,63263.43,62875.99,62978.01
2026-07-07 14:15:00+00:00,62978.01,63150.32,62924.0,63144.0
2026-07-07 14:30:00+00:00,63143.99,63239.26,62671.39,62937.99
2026-07-07 14:45:00+00:00,62938.0,63634.0,62938.0,63562.05
2026-07-07 15:00:00+00:00,63562.05,63624.0,63376.22,63516.01
2026-07-07 15:15:00+00:00,63516.01,63800.0,63497.23,63752.01
2026-07-07 15:30:00+00:00,63752.01,63992.0,63678.0,63840.0
2026-07-07 15:45:00+00:00,63840.0,64105.0,63840.0,63930.51
2026-07-07 16:00:00+00:00,63930.5,64043.64,63816.0,63870.01
2026-07-07 16:15:00+00:00,63870.01,64071.97,63810.0,64006.0
2026-07-07 16:30:00+00:00,64006.0,64088.45,63936.0,64053.89
2026-07-07 16:45:00+00:00,64053.88,64243.75,63971.72,63983.27
2026-07-07 17:00:00+00:00,63983.28,64133.18,63965.44,64014.96
2026-07-07 17:15:00+00:00,64014.97,64160.0,63896.21,64153.48
2026-07-07 17:30:00+00:00,64153.48,64232.0,64096.0,64231.99
2026-07-07 17:45:00+00:00,64231.99,64232.0,64124.27,64186.0
2026-07-07 18:00:00+00:00,64185.99,64188.0,63998.0,64021.85
2026-07-07 18:15:00+00:00,64021.85,64146.0,63970.58,63990.61
2026-07-07 18:30:00+00:00,63990.61,64086.0,63956.15,64086.0
2026-07-07 18:45:00+00:00,64086.0,64135.15,63672.01,63679.99
2026-07-07 19:00:00+00:00,63679.99,63768.16,63495.65,63532.9
2026-07-07 19:15:00+00:00,63532.9,63683.25,63379.69,63601.76
2026-07-07 19:30:00+00:00,63601.76,63810.0,63601.75,63798.01
2026-07-07 19:45:00+00:00,63798.0,63894.58,63780.0,63817.99
2026-07-07 20:00:00+00:00,63818.0,63901.75,63694.01,63778.08
2026-07-07 20:15:00+00:00,63778.08,63816.0,63708.0,63730.0
